userId,movieId,rating,timestamp
28,1466,3.0,1234570448
28,1682,1.5,1242289815
28,2058,2.0,1242290303
28,2490,4.5,1234516086
28,2858,4.0,1234338144
28,3105,2.5,1242031396
28,3271,3.0,1234569650
28,3556,3.0,1242289161
28,4011,3.5,1234338576
28,4378,3.0,1242289915
28,5152,4.5,1234340571
28,5747,3.5,1234338175
28,6534,2.5,1234516304
28,6947,3.5,1234515870
28,7458,4.0,1234516149
28,8641,3.0,1242290779
28,26614,4.0,1235975723
28,31116,3.0,1235805645
28,34536,2.5,1242288187
28,40819,2.5,1236313271
28,45658,2.0,1236313534
28,49272,3.5,1234338817
28,52281,2.5,1234338628
28,55116,3.0,1234340443
28,56782,3.0,1234340899
28,60069,4.0,1234338025
28,61323,2.5,1234853862
28,64030,3.5,1234340334
28,68358,3.5,1242883340
29,356,4.5,1362016780
29,1222,4.0,1308084128
29,2301,4.0,1307905970
29,5995,5.0,1308084202
29,80489,4.0,1362016591
30,1198,5.0,1500370343
30,91529,5.0,1500370452
31,17,3.0,850466616
31,784,5.0,850466810
31,1246,3.0,850467468
32,6,3.0,856736172
32,100,4.0,856736290
32,318,5.0,856737003
32,539,4.0,856737123
32,780,3.0,856736119
32,1084,4.0,856737338
32,1429,4.0,856736579
33,50,5.0,939646733
33,296,5.0,939717613
33,457,5.0,939646784
33,613,5.0,939715859
33,1183,3.0,939647016
33,1500,4.0,939719185
33,1673,5.0,939715448
33,2028,5.0,939646902
33,2357,5.0,939654747
34,10,5.0,1162048773
34,1717,3.5,1162048275
34,3052,2.5,1166464035
34,4446,5.0,1162050179
34,6539,5.0,1162047962
34,27728,3.0,1166463862
35,235,4.0,830939733
36,544,3.0,1100803734
36,1358,2.5,1100803352
36,2376,4.0,1100803664
36,4085,2.0,1100803624
37,318,4.0,845239483
38,21,3.0,841341362
38,222,3.0,841341785
38,329,3.0,841341249
38,434,2.0,841341249
38,552,3.0,841341732
39,296,5.0,974789540
39,1025,4.0,974788976
39,1214,5.0,974787510
39,1527,2.0,974787510
39,2085,3.0,974788841
39,2912,4.0,974789632
40,1,5.0,832058959
40,111,5.0,832059116
40,203,5.0,832059474
40,267,3.0,832059622
40,329,3.0,832058930
40,421,3.0,832059863
40,590,4.0,832058854
41,380,0.5,1459367498
41,1213,2.0,1459367440
41,1732,4.0,1458938846
41,2858,4.0,1458933687
41,4027,4.0,1459368579
41,5377,4.0,1458938982
41,6870,3.0,1459367573
41,30812,4.0,1459367588
41,49530,4.0,1459367658
41,59725,3.0,1458939414
41,71033,4.0,1459367490
41,96829,4.0,1458943201
41,112556,3.0,1458939634
42,3,4.0,996221045
42,141,1.0,996220726
42,231,4.0,996220872
42,349,4.0,996218871
42,414,2.0,996219191
42,490,3.0,996220133
42,597,5.0,996218906
42,912,5.0,996261986
42,1097,4.0,996212773
42,1266,3.0,996218222
42,1457,4.0,996218934
42,1597,4.0,996219414
42,1682,3.0,996218934
42,1894,4.0,996214081
42,2105,2.0,996259211
42,2311,4.0,996259554
42,2423,5.0,996258563
42,2580,4.0,996262349
42,2716,3.0,996257992
42,2875,3.0,996220661
42,3098,4.0,996258272
42,3253,4.0,996216210
42,3394,3.0,996260241
42,3693,1.0,996260841
42,3948,3.0,996213481
42,4067,2.0,996219248
42,4351,5.0,996214779
42,4565,2.0,996260446
43,29,5.0,848994937
43,168,5.0,848994102
43,271,5.0,848994795
43,350,4.0,848993903
43,434,5.0,848993718
43,575,5.0,848994691
43,711,5.0,848994814
44,65,3.0,869252497
44,733,5.0,869251910
44,1210,5.0,869252333
45,21,4.0,1091306011
45,173,1.0,950741335
45,333,4.0,951170509
45,466,3.0,1034343953
45,593,4.0,951756812
45,849,3.0,950741270
45,1042,3.0,951170289
45,1240,3.0,950740818
45,1372,5.0,950741043
45,1517,5.0,951170210
45,1682,4.0,1121724734
45,1923,5.0,951170238
45,2081,5.0,950726248
45,2302,3.0,951170404
45,2571,5.0,950718872
45,2712,3.0,1121724840
45,2918,5.0,951170884
45,3177,4.0,950727968
45,3298,4.0,953759895
45,3549,4.0,959624349
45,4016,5.0,1007484242
45,4901,5.0,1007483842
45,5349,5.0,1021412297
45,6333,5.0,1057006900
45,50872,5.0,1193288853
46,153,4.0,834787678
46,315,3.0,834788227
46,592,3.0,834787617
47,590,3.5,1496208604
47,2121,2.5,1496206299
47,3969,3.5,1496209586
47,6155,3.0,1496205365
47,45950,3.0,1496206910
47,69712,4.0,1496208670
47,97921,3.5,1496208475
47,132424,2.5,1496205877
48,168,3.5,1127128712
48,2194,4.0,1127128698
49,110,4.0,1493093005
49,103335,4.0,1493093120
50,741,3.5,1515105957
50,1101,2.5,1527372035
50,1258,4.0,1527370745
50,1682,2.5,1527370879
50,2925,3.5,1518168145
50,4306,2.0,1514238088
50,6239,2.5,1518168537
50,7438,3.5,1514496676
50,26422,3.0,1527799940
50,44022,1.5,1514239147
50,56174,1.5,1514238666
50,72998,2.0,1514891142
50,92046,3.0,1514240443
50,100498,1.0,1514239763
50,110102,2.0,1514239030
50,128360,2.5,1514239153
50,139644,3.0,1527108261
50,164280,3.5,1529600343
50,175661,1.5,1514240027
51,70,5.0,1230932691
51,339,4.0,1230929304
51,527,3.0,1230929292
51,858,3.5,1230931501
51,1186,4.5,1230929701
51,1298,5.0,1230930504
51,1639,5.0,1230929619
51,1873,5.0,1230930420
51,2123,3.0,1230931298
51,2279,1.5,1230930373
51,2393,0.5,1230928774
51,2613,5.0,1230931181
51,2791,4.0,1230932160
51,3107,5.0,1230928844
51,3471,5.0,1230929483
51,3868,3.0,1230930127
51,4238,4.5,1230930062
51,4508,3.5,1230930925
51,5377,5.0,1230931924
51,6711,4.5,1230929352
51,7569,5.0,1230930769
51,45666,3.5,1230931675
51,60074,5.0,1230931645
52,2324,4.0,1468051798
52,8665,5.0,1468051306
52,44665,4.0,1468051544
52,51077,3.0,1468052071
52,55765,4.0,1468051937
52,64620,4.0,1468052051
52,89745,5.0,1468051351
52,134130,5.0,1468051169
53,1256,5.0,1237748093
54,161,3.0,830247358
54,500,3.0,839921452
55,2100,0.5,1312747638
55,48516,5.0,1312748410
56,208,4.0,835799162
56,364,5.0,835799253
57,1,5.0,965796031
57,110,4.0,965799491
57,235,5.0,965796869
57,379,1.0,972175617
57,494,4.0,972174952
57,589,4.0,965798703
57,720,5.0,965796004
57,849,2.0,965799010
57,920,4.0,965796578
57,1032,4.0,965796031
57,1179,2.0,972172824
57,1222,4.0,969754290
57,1268,3.0,972174580
57,1304,5.0,965796238
57,1407,3.0,972173533
57,1562,2.0,969754038
57,1646,1.0,972175891
57,1748,3.0,965796495
57,2001,3.0,969753623
57,2094,3.0,965798473
57,2273,3.0,969754482
57,2390,4.0,965796990
57,2580,3.0,972172183
57,2709,3.0,972172840
57,2921,5.0,965798591
57,3030,5.0,965796187
57,3160,3.0,972171955
57,3426,3.0,972174885
57,3593,1.0,965799070
57,3740,4.0,969754569
58,21,4.0,847718718
58,165,4.0,847718433
58,248,3.0,847719411
58,317,3.0,847718786
58,367,4.0,847718657
58,497,5.0,847719066
58,590,3.0,847718380
59,111,5.0,953608356
59,858,5.0,953609775
59,1183,5.0,953609997
59,1269,5.0,953610300
59,1918,3.0,953609496
59,2616,2.0,953609458
59,3471,4.0,953608525
60,832,3.0,1393541695
61,173,3.0,1145531733
61,1304,5.0,1145531711
61,7361,4.0,1145532717
62,586,4.0,1521489913
62,1580,3.0,1521822333
62,2571,5.0,1521489407
62,3977,2.5,1522792173
62,5349,4.0,1521490245
62,6373,4.0,1521490280
62,8360,1.0,1521822509
62,31658,3.5,1525869033
62,44191,5.0,1521488886
62,49272,4.5,1521489572
62,55820,5.0,1521489268
62,60684,4.5,1521822822
62,69757,4.5,1521490345
62,80693,4.0,1522190556
62,88163,4.0,1521489757
62,96861,3.5,1529611221
62,104879,3.0,1525125410
62,111659,3.5,1521490297
62,115713,4.0,1521489156
62,122918,4.0,1521488924
62,140110,4.0,1522265901
62,170827,3.5,1523048693
62,187593,4.0,1527274071
63,293,3.5,1443199772
63,592,4.0,1443201079
63,1084,4.0,1443200023
63,1220,5.0,1443200106
63,1617,4.0,1443201182
63,2692,4.5,1443200946
63,3552,2.0,1443200238
63,4011,3.5,1443199845
63,4878,3.0,1443199871
63,5481,2.5,1443200664
63,6934,3.0,1443290270
63,8917,4.0,1443200838
63,48774,5.0,1443199974
63,64285,4.5,1443348584
63,85414,4.0,1443200160
63,96610,4.5,1443200189
63,134853,5.0,1443200486
64,70,4.0,1161559767
64,231,4.5,1161520600
64,355,2.5,1161620564
64,543,3.5,1161565737
64,697,3.0,1161566670
64,1028,4.0,1161559800
64,1101,3.0,1161521245
64,1217,5.0,1161531086
64,1293,5.0,1161564479
64,1485,3.0,1161519687
64,1704,4.5,1161520428
64,1953,3.0,1161565713
64,2082,3.0,1161563930
64,2291,4.0,1161521153
64,2470,3.0,1161528886
64,2700,4.5,1161519697
64,2908,4.5,1161564460
64,3108,4.0,1161559882
64,3386,4.5,1161559855
64,3671,3.5,1161528888
64,4011,4.5,1161520796
64,4262,3.5,1161559735
64,4734,2.0,1161559539
64,5026,4.0,1161530549
64,5528,3.5,1161559969
64,5991,3.5,1161521014
64,6385,5.0,1161559911
64,7147,4.0,1161520702
64,7930,3.5,1161529679
64,8798,4.0,1161521094
64,27801,3.5,1161531037
64,40819,4.0,1161520768
65,4993,3.5,1494767062
65,89774,4.0,1494767219
66,50,4.0,1104644110
66,318,4.5,1093747397
66,551,3.5,1093747809
66,805,4.0,1113188355
66,1080,4.0,1093144031
66,1210,3.0,1093747693
66,1259,3.5,1093747427
66,1382,2.5,1113190823
66,1704,5.0,1099187248
66,2002,3.0,1113188513
66,2312,4.0,1113190753
66,2700,5.0,1099187046
66,2987,4.0,1113190027
66,3201,5.0,1113190645
66,3698,4.5,1113190008
66,4306,5.0,1093144044
66,5023,4.0,1113189281
66,5673,5.0,1113190484
66,6617,4.5,1113190436
66,7018,5.0,1093747773
66,7438,5.0,1093747275
66,51255,4.0,1182723476
67,2858,4.0,1501273550
67,60069,3.5,1501273959
68,19,1.5,1158532448
68,135,3.0,1261624168
68,207,4.0,1269122598
68,296,2.0,1180916156
68,367,3.0,1158531592
68,455,2.0,1261623672
68,553,3.0,1158533034
68,616,3.0,1261623742
68,788,1.0,1158532411
68,932,4.0,1261086252
68,1059,3.5,1158534887
68,1197,5.0,1158531521
68,1234,3.5,1158533066
68,1307,3.5,1158531085
68,1408,5.0,1158533126
68,1544,2.0,1158532643
68,1617,3.5,1158531959
68,1690,2.5,1271544619
68,1831,4.0,1158535297
68,1923,4.0,1158531081
68,2018,3.0,1158535536
68,2100,3.0,1158532752
68,2174,2.5,1158531910
68,2324,2.5,1218678993
68,2413,3.0,1269122492
68,2539,2.0,1158533762
68,2662,2.0,1261623772
68,2722,3.0,1158535100
68,2881,3.5,1158534837
68,2993,4.0,1158534022
68,3107,3.0,1158534880
68,3254,4.5,1158535856
68,3438,3.5,1158535803
68,3553,2.0,1275958275
68,3702,2.5,1230497914
68,3824,2.0,1275957671
68,3978,3.0,1269122972
68,4041,2.5,1158535892
68,4262,5.0,1158533289
68,4378,2.0,1269122805
68,4700,2.5,1269123454
68,4901,2.5,1158533689
68,5152,4.0,1158535847
68,5444,4.5,1158534160
68,5673,3.0,1158533230
68,6193,3.5,1240093148
68,6535,2.5,1269123480
68,6870,2.0,1158532252
68,7090,4.0,1158532386
68,7373,3.5,1158533338
68,8528,4.0,1158533382
68,8861,3.0,1240092920
68,8981,4.5,1158533720
68,30749,3.5,1526948322
68,33437,3.0,1267240158
68,37733,3.0,1261622681
68,42018,0.5,1304977981
68,45720,4.5,1271544885
68,47970,4.5,1305150812
68,49530,3.0,1198454751
68,51884,3.0,1267238679
68,53894,3.5,1261623286
68,54995,3.5,1283905958
68,56152,3.0,1233376601
68,58025,3.0,1230498420
68,59333,2.5,1305150692
68,60514,3.0,1275958483
68,63082,4.5,1240092484
68,67255,4.5,1291944752
68,69481,4.0,1268687410
68,71579,3.5,1332628976
68,76251,4.0,1272756019
68,81591,3.5,1305861319
68,86377,4.5,1357084254
68,89745,4.5,1336605252
68,95167,3.0,1359323339
68,103249,3.5,1526948388
68,118696,3.0,1526948415
68,176371,3.5,1526947590
69,1258,5.0,1021643477
69,3827,4.0,1021643828
70,150,4.0,1355198045
70,1250,4.5,1355198948
70,1955,3.5,1355184784
70,4306,4.0,1355198229
71,24,2.0,864740028
71,736,5.0,864737933
72,32,4.5,1217324825
72,593,4.5,1217324766
72,1962,3.5,1217324659
73,924,4.0,1464282755
73,3911,3.5,1464197118
73,6539,4.5,1464196275
73,30793,3.5,1464197149
73,48414,3.0,1464198719
73,56775,3.5,1464198842
73,64969,4.0,1464282958
73,71535,5.0,1464275275
73,81591,4.0,1464199392
73,93272,3.5,1464198147
73,103141,4.5,1464196999
73,111921,3.5,1464199220
73,122904,4.5,1464196265
74,111,5.0,1207500396
74,1084,5.0,1207501357
74,1263,5.0,1207501451
74,2594,4.5,1207502882
74,3307,5.0,1207501386
74,4979,4.5,1207501942
74,6244,4.0,1207501952
74,7158,3.0,1207501583
74,26578,4.0,1207501220
74,46578,5.0,1207501117
74,52967,4.5,1207499675
75,47,2.0,1158968272
75,1036,4.0,1158989815
75,1374,2.0,1158967591
75,3176,1.0,1158968301
75,33493,0.5,1158967510
76,480,2.0,1439168176
76,1080,4.5,1439167537
76,1288,4.0,1439167369
76,3671,1.5,1439168774
76,7254,3.0,1439165863
76,44195,4.5,1439168847
76,68157,4.0,1439167377
77,2571,5.0,1535107478
77,7361,2.0,1535107532
78,318,4.5,1252575010
78,836,3.0,1252573377
78,2746,1.5,1252573264
78,27904,0.5,1252575324
79,1127,5.0,975282111
79,1291,5.0,975282037
79,2427,2.0,975281975
79,3425,4.0,975281591
80,1221,4.0,1377308052
80,3285,3.5,1377307766
80,4963,4.5,1377308707
80,6365,4.0,1377309055
80,8914,3.5,1377308174
80,48774,4.0,1377308723
80,56174,4.5,1377308393
80,74458,4.5,1377308784
80,84189,4.0,1377391143
80,94864,5.0,1377308255
81,110,3.0,845299756
81,377,3.0,845299844
82,153,3.0,1084465021
82,364,3.5,1084467782
82,733,4.0,1084467784
82,1210,4.0,1084464985
82,1562,2.0,1084465230
82,2012,4.0,1084468233
82,2683,4.0,1084468014
82,3717,4.0,1084467355
82,4246,2.5,1084465114
82,5065,3.0,1084465558
82,5481,3.5,1084466350
82,6287,4.0,1084466395
82,6566,1.5,1084467522
82,6888,3.5,1084519540
83,505,0.5,1332839297
83,1225,5.0,1332840366
83,1960,3.5,1333842724
83,3967,4.0,1333842491
83,5903,3.5,1333169129
83,8622,2.0,1332837807
83,56367,3.5,1333842139
84,4,3.0,858772461
84,52,5.0,857653318
84,161,3.0,858771702
84,237,4.0,858772479
84,300,5.0,858771743
84,354,4.0,858772111
84,440,4.0,858771912
84,515,4.0,857653693
84,597,3.0,858772370
84,802,4.0,857653349
84,914,4.0,858772733
84,955,4.0,860397306
84,1079,5.0,858771772
84,1135,3.0,860398581
84,1196,4.0,858772153
84,1230,4.0,858773023
84,1270,3.0,860397278
84,1302,4.0,860397306
84,1394,4.0,858772953
85,1358,1.0,889468582
85,1694,4.0,889467185
86,590,4.0,1344082811
86,2571,4.5,1344082935
86,4886,4.0,1344193067
86,33794,4.0,1344083012
87,531,4.0,1270702642
87,5971,5.0,1296109039
88,2105,3.5,1331420180
88,5995,4.5,1331421739
88,48516,4.0,1331421817
89,588,1.0,1520408342
89,945,4.0,1520408345
89,1265,1.0,1520408349
89,2324,4.5,1520408266
89,3022,2.0,1520408342
89,3624,3.5,1520408422
89,4447,2.5,1520408418
89,5283,2.5,1520408467
89,6604,4.0,1520409648
89,7451,2.5,1520408464
89,30793,2.0,1520408421
89,35807,4.0,1520409409
89,46105,4.5,1520409352
89,51167,4.5,1520409553
89,60289,4.0,1520409015
89,69122,3.5,1520408816
89,73042,5.0,1520408841
89,78637,4.5,1520408633
89,85295,5.0,1520409339
89,91355,5.0,1520409490
89,95843,5.0,1520409017
89,102481,4.0,1520408744
89,108932,5.0,1520408471
89,117109,4.5,1520409426
89,121469,4.5,1520409500
89,128594,4.0,1520409028
89,132153,5.0,1520409343
89,136355,5.0,1520409066
89,141928,5.0,1520409361
89,149350,5.0,1520409463
89,158882,5.0,1520409576
89,171811,4.0,1520409555
90,1,3.0,856353996
90,562,4.0,856354233
90,896,3.0,856354513
90,1366,4.0,856354367
91,29,4.0,1112711719
91,151,3.0,1112710950
91,235,4.5,1112711256
91,337,1.5,1112713450
91,410,3.0,1112711203
91,485,4.0,1112713741
91,588,3.5,1112711205
91,733,3.0,1112713262
91,904,2.5,1112713615
91,1097,3.0,1112713281
91,1207,3.0,1112712199
91,1253,3.5,1112713147
91,1304,4.0,1112710864
91,1385,4.0,1112716833
91,1580,3.5,1112711168
91,1771,4.0,1112717639
91,2000,3.5,1112713550
91,2115,3.5,1112712160
91,2291,4.0,1112711687
91,2502,4.5,1112712927
91,2683,3.5,1112713396
91,2791,4.5,1112713536
91,2990,2.0,1112718050
91,3176,4.0,1112713809
91,3499,4.0,1112713157
91,3727,4.5,1112711593
91,3897,1.5,1112713595
91,4226,4.5,1112712170
91,4624,3.0,1112712697
91,4909,2.0,1112717398
91,5459,2.5,1112712384
91,5952,4.0,1112713695
91,6539,5.0,1112712353
91,6963,4.0,1112717723
91,7650,3.5,1112712463
91,8910,2.0,1112711993
92,2139,4.0,1294941502
93,15,4.0,942946091
93,349,4.0,942946208
93,648,4.0,942946508
93,1499,4.0,942946766
93,2006,4.0,942946091
93,2355,4.0,942767298
94,11,3.0,843406930
94,185,2.0,843406732
94,356,3.0,843406707
94,588,4.0,843406644
95,260,5.0,1043340455
95,1175,5.0,1105400882
95,1374,4.5,1105400929
95,2010,3.5,1105400816
95,2640,4.5,1105401101
95,3418,4.0,1048382977
95,4370,3.5,1105401170
95,5283,2.0,1043339957
95,5952,4.5,1069614400
95,6863,4.0,1069614249
96,50,5.0,964773008
96,527,5.0,964772956
96,1214,5.0,964773743
96,2054,2.0,964773714
96,3033,1.0,964773251
97,1210,5.0,1043382136
97,4022,5.0,1043382998
98,1,4.5,1532457849
98,1333,3.0,1532458388
98,8529,3.5,1532458041
98,60040,4.0,1532457540
98,81845,5.0,1532457912
98,122918,4.0,1532457746
99,145,4.0,829828005
99,248,3.0,829828006
99,316,2.0,829828007
99,592,4.0,829828005
100,235,1.0,1100183797
100,555,4.0,1100185936
100,932,4.0,1100184244
100,1265,3.5,1100184080
100,1674,3.0,1100184098
100,2248,3.5,1100184085
100,2716,3.5,1100184818
100,4246,4.5,1100184518
100,6785,4.5,1100184338
101,2390,3.0,968441080
101,2700,4.0,968441198
101,3081,4.0,968441198
101,3783,4.0,968440698
102,173,2.0,835876239
102,349,4.0,835875790
102,540,1.0,835877588
103,34,4.0,1431957104
103,296,5.0,1431954439
103,555,5.0,1431957445
103,923,4.0,1477519255
103,1089,4.5,1432086525
103,1244,4.5,1431968039
103,1394,4.5,1431957447
103,1961,5.0,1440773613
103,2174,4.0,1431957295
103,2571,4.0,1431954260
103,2997,5.0,1462084162
103,3751,4.0,1431957391
103,4677,4.0,1522172168
103,5388,4.0,1431968885
103,6711,5.0,1431957425
103,8950,4.5,1431969278
103,41569,4.0,1431969086
103,58559,5.0,1431954562
103,65088,3.5,1431955687
103,74698,2.0,1431956382
103,81819,4.5,1431956042
103,89470,4.0,1431955558
103,99114,4.5,1431955015
103,140715,4.5,1440773817
104,360,3.0,1136331301
104,594,4.0,1048590891
104,914,4.0,1048586285
104,1265,4.0,1048587352
104,1688,3.0,1048589328
104,2325,3.5,1165481857
104,2692,4.0,1078080941
104,3489,3.5,1053336440
104,4299,3.0,1095373264
104,4963,3.5,1416241898
104,5816,4.5,1053336400
104,6593,4.0,1071746249
104,8368,4.0,1087721472
104,38038,5.0,1130609197
104,53466,3.0,1313833961
104,74789,3.0,1292698386
104,94833,4.0,1351210039
105,306,5.0,1446572004
105,903,4.0,1447579797
105,1193,4.5,1447574045
105,1230,4.0,1447579516
105,1289,4.0,1447586830
105,2360,4.0,1448214688
105,3081,4.0,1448196150
105,3593,2.0,1447538104
105,3821,3.0,1446773259
105,4022,5.0,1446573334
105,4367,3.5,1446750406
105,4896,3.5,1446573345
105,5313,3.0,1447563020
105,5785,3.5,1446773223
105,6187,5.0,1446773622
105,6586,3.5,1447563242
105,7099,4.0,1446572369
105,7458,3.5,1446749862
105,8644,3.5,1446571621
105,26183,3.5,1446573224
105,27803,4.0,1446572246
105,32898,4.5,1446610827
105,37731,5.0,1526207702
105,45720,3.5,1446750657
105,50872,4.0,1446573385
105,55247,5.0,1446572315
105,58425,5.0,1446610286
